date,year,location,species,type,count
6/22,2007,Tuluksak River,Pink,Counted Live,0
6/22,2007,Tuluksak River,Sockeye,Counted Live,0
6/22,2010,Tuluksak River,Sockeye,Counted Live,0
6/22,2011,Tuluksak River,Chinook,Counted Live,0
6/22,2011,Tuluksak River,Chum,Counted Live,0
6/22,2011,Tuluksak River,Coho,Counted Live,0
6/22,2011,Tuluksak River,Pink,Counted Live,0
6/22,2011,Tuluksak River,Sockeye,Counted Live,0
6/22,2014,Tuluksak River,Chinook,Counted Live,
6/22,2014,Tuluksak River,Chum,Counted Live,0
6/22,2014,Tuluksak River,Coho,Counted Live,0
6/22,2014,Tuluksak River,Sockeye,Counted Live,0
6/22,2015,Tuluksak River,Chinook,Counted Live,4
6/22,2015,Tuluksak River,Chum,Counted Live,0
6/22,2015,Tuluksak River,Coho,Counted Live,0
6/22,2015,Tuluksak River,Sockeye,Counted Live,0
6/22,2016,Tuluksak River,Chinook,Counted Live,2
6/22,2016,Tuluksak River,Chum,Counted Live,0
6/22,2016,Tuluksak River,Coho,Counted Live,0
6/22,2016,Tuluksak River,Sockeye,Counted Live,0
6/22,2017,Tuluksak River,Chinook,Counted Live,0
6/22,2017,Tuluksak River,Chum,Counted Live,0
6/22,2017,Tuluksak River,Coho,Counted Live,0
6/22,2017,Tuluksak River,Sockeye,Counted Live,0
6/23,1991,Tuluksak River,Chinook,Counted Live,1
6/23,1991,Tuluksak River,Chum,Counted Live,1
6/23,1991,Tuluksak River,Coho,Counted Live,0
6/23,1991,Tuluksak River,Pink,Counted Live,0
6/23,1991,Tuluksak River,Sockeye,Counted Live,0
6/23,1993,Tuluksak River,Chinook,Counted Live,0
6/23,1993,Tuluksak River,Chum,Counted Live,1
6/23,1993,Tuluksak River,Coho,Counted Live,0
6/23,1993,Tuluksak River,Pink,Counted Live,0
6/23,1993,Tuluksak River,Sockeye,Counted Live,0
6/23,2002,Tuluksak River,Chinook,Counted Live,0
6/23,2002,Tuluksak River,Chum,Counted Live,0
6/23,2002,Tuluksak River,Coho,Counted Live,0
6/23,2002,Tuluksak River,Pink,Counted Live,0
6/23,2002,Tuluksak River,Sockeye,Counted Live,0
6/23,2003,Tuluksak River,Chinook,Counted Live,0
6/23,2003,Tuluksak River,Chum,Counted Live,0
6/23,2003,Tuluksak River,Coho,Counted Live,0
6/23,2003,Tuluksak River,Pink,Counted Live,0
6/23,2003,Tuluksak River,Sockeye,Counted Live,0
6/23,2004,Tuluksak River,Chinook,Counted Live,0
6/23,2004,Tuluksak River,Chum,Counted Live,4
6/23,2004,Tuluksak River,Coho,Counted Live,0
6/23,2004,Tuluksak River,Pink,Counted Live,0
6/23,2004,Tuluksak River,Sockeye,Counted Live,0
6/23,2007,Tuluksak River,Chinook,Counted Live,0
6/23,2007,Tuluksak River,Chum,Counted Live,0
6/23,2007,Tuluksak River,Coho,Counted Live,0
6/23,2007,Tuluksak River,Pink,Counted Live,0
6/23,2007,Tuluksak River,Sockeye,Counted Live,0
6/23,2010,Tuluksak River,Sockeye,Counted Live,0
6/23,2011,Tuluksak River,Chinook,Counted Live,0
6/23,2011,Tuluksak River,Chum,Counted Live,0
6/23,2011,Tuluksak River,Coho,Counted Live,0
6/23,2011,Tuluksak River,Pink,Counted Live,0
6/23,2011,Tuluksak River,Sockeye,Counted Live,0
6/23,2014,Tuluksak River,Chinook,Counted Live,
6/23,2014,Tuluksak River,Chum,Counted Live,0
6/23,2014,Tuluksak River,Coho,Counted Live,0
6/23,2014,Tuluksak River,Sockeye,Counted Live,0
6/23,2015,Tuluksak River,Chinook,Counted Live,1
6/23,2015,Tuluksak River,Chum,Counted Live,0
6/23,2015,Tuluksak River,Coho,Counted Live,0
6/23,2015,Tuluksak River,Sockeye,Counted Live,0
6/23,2016,Tuluksak River,Chinook,Counted Live,1
6/23,2016,Tuluksak River,Chum,Counted Live,0
6/23,2016,Tuluksak River,Coho,Counted Live,0
6/23,2016,Tuluksak River,Sockeye,Counted Live,0
6/23,2017,Tuluksak River,Chinook,Counted Live,2
6/23,2017,Tuluksak River,Chum,Counted Live,0
6/23,2017,Tuluksak River,Coho,Counted Live,0
6/23,2017,Tuluksak River,Sockeye,Counted Live,0
