date,year,location,species,type,count
6/29,2003,Takotna River,Chinook,Estimated,1
6/29,2003,Takotna River,Chum,Estimated,2
6/29,2003,Takotna River,Coho,Estimated,0
6/29,2004,Takotna River,Chinook,Counted Live,4
6/29,2004,Takotna River,Chum,Counted Live,29
6/29,2004,Takotna River,Coho,Counted Live,0
6/29,2004,Takotna River,Sockeye,Counted Live,0
6/29,2005,Takotna River,Chinook,Counted Live,14
6/29,2005,Takotna River,Chum,Counted Live,16
6/29,2005,Takotna River,Coho,Counted Live,0
6/29,2005,Takotna River,Sockeye,Counted Live,0
6/29,2006,Takotna River,Chinook,Counted Live,2
6/29,2006,Takotna River,Chum,Counted Live,94
6/29,2006,Takotna River,Coho,Counted Live,0
6/29,2006,Takotna River,Sockeye,Counted Live,0
6/29,2007,Takotna River,Chinook,Counted Live,0
6/29,2007,Takotna River,Chum,Counted Live,18
6/29,2007,Takotna River,Coho,Counted Live,0
6/29,2007,Takotna River,Sockeye,Counted Live,0
6/29,2008,Takotna River,Chinook,Counted Live,0
6/29,2008,Takotna River,Chum,Counted Live,20
6/29,2008,Takotna River,Coho,Counted Live,0
6/29,2008,Takotna River,Sockeye,Counted Live,0
6/29,2009,Takotna River,Chinook,Counted Live,1
6/29,2009,Takotna River,Chum,Counted Live,28
6/29,2009,Takotna River,Coho,Counted Live,0
6/29,2009,Takotna River,Sockeye,Counted Live,0
6/29,2010,Takotna River,Chinook,Counted Live,0
6/29,2010,Takotna River,Chum,Counted Live,4
6/29,2010,Takotna River,Coho,Counted Live,0
6/29,2010,Takotna River,Sockeye,Counted Live,0
6/29,2011,Takotna River,Chinook,Counted Live,0
6/29,2011,Takotna River,Chum,Counted Live,0
6/29,2011,Takotna River,Coho,Counted Live,0
6/29,2011,Takotna River,Sockeye,Counted Live,0
6/29,2012,Takotna River,Chinook,Estimated,0
6/29,2012,Takotna River,Chum,Estimated,1
6/29,2012,Takotna River,Coho,Estimated,0
6/29,2013,Takotna River,Chinook,Counted Live,0
6/29,2013,Takotna River,Chum,Counted Live,10
6/29,2013,Takotna River,Coho,Counted Live,0
6/29,2013,Takotna River,Sockeye,Counted Live,0
6/29,2017,Takotna River,Chinook,Estimated,0
6/29,2017,Takotna River,Chum,Estimated,0
6/30,1996,Takotna River,Chinook,Calculated,18
