date,year,location,species,type,count
6/17,2016,George River,Chum,Counted Live,4
6/17,2016,George River,Coho,Counted Live,0
6/17,2016,George River,Sockeye,Counted Live,0
6/17,2017,George River,Chinook,Estimated,0
6/17,2017,George River,Chum,Counted Live,10
6/17,2017,George River,Coho,Estimated,0
6/17,2017,George River,Sockeye,Counted Live,0
6/18,1996,George River,Chinook,Estimated,1
6/18,1996,George River,Chum,Estimated,86
6/18,1997,George River,Chinook,Counted Live,8
6/18,1997,George River,Chum,Counted Live,0
6/18,1997,George River,Coho,Counted Live,0
6/18,1997,George River,Sockeye,Counted Live,0
6/18,1999,George River,Chum,Estimated,0
6/18,1999,George River,Coho,Estimated,0
6/18,2000,George River,Chinook,Counted Live,0
6/18,2000,George River,Chum,Counted Live,0
6/18,2000,George River,Coho,Counted Live,0
6/18,2000,George River,Sockeye,Counted Live,0
6/18,2001,George River,Chinook,Estimated,0
6/18,2001,George River,Chum,Estimated,0
6/18,2001,George River,Coho,Estimated,0
6/18,2002,George River,Chinook,Estimated,0
6/18,2002,George River,Chum,Estimated,0
6/18,2002,George River,Coho,Estimated,0
6/18,2003,George River,Chum,Estimated,0
6/18,2003,George River,Coho,Estimated,0
6/18,2004,George River,Chinook,Estimated,0
6/18,2004,George River,Chum,Estimated,19
6/18,2004,George River,Coho,Estimated,0
6/18,2005,George River,Chinook,Counted Live,12
6/18,2005,George River,Chum,Counted Live,4
6/18,2005,George River,Coho,Counted Live,0
6/18,2005,George River,Sockeye,Counted Live,0
6/18,2006,George River,Chinook,Counted Live,0
6/18,2006,George River,Chum,Counted Live,2
6/18,2006,George River,Coho,Counted Live,0
6/18,2006,George River,Sockeye,Counted Live,0
6/18,2007,George River,Chinook,Counted Live,0
6/18,2007,George River,Chum,Counted Live,0
6/18,2007,George River,Coho,Counted Live,0
6/18,2007,George River,Sockeye,Counted Live,0
6/18,2008,George River,Chinook,Counted Live,0
6/18,2008,George River,Chum,Counted Live,0
6/18,2008,George River,Coho,Counted Live,0
6/18,2008,George River,Sockeye,Counted Live,0
6/18,2009,George River,Chinook,Counted Live,0
6/18,2009,George River,Chum,Counted Live,1
6/18,2009,George River,Coho,Counted Live,0
6/18,2009,George River,Sockeye,Counted Live,0
6/18,2010,George River,Chinook,Counted Live,0
6/18,2010,George River,Chum,Counted Live,0
6/18,2010,George River,Coho,Counted Live,0
6/18,2010,George River,Sockeye,Counted Live,0
6/18,2011,George River,Chinook,Counted Live,0
6/18,2011,George River,Chum,Counted Live,13
6/18,2011,George River,Coho,Counted Live,0
6/18,2011,George River,Sockeye,Counted Live,0
6/18,2012,George River,Chinook,Estimated,0
6/18,2012,George River,Chum,Estimated,0
6/18,2012,George River,Coho,Estimated,0
6/18,2013,George River,Chinook,Estimated,0
6/18,2013,George River,Chum,Estimated,0
6/18,2013,George River,Coho,Estimated,0
6/18,2013,George River,Sockeye,Counted Live,0
6/18,2014,George River,Chinook,Counted Live,0
6/18,2014,George River,Chum,Counted Live,0
6/18,2014,George River,Coho,Counted Live,0
6/18,2014,George River,Sockeye,Counted Live,0
6/18,2015,George River,Chinook,Counted Live,0
6/18,2015,George River,Chum,Counted Live,6
6/18,2015,George River,Coho,Counted Live,0
6/18,2015,George River,Sockeye,Counted Live,0
6/18,2016,George River,Chinook,Counted Live,6
6/18,2016,George River,Chum,Counted Live,5
6/18,2016,George River,Coho,Counted Live,0
6/18,2016,George River,Sockeye,Counted Live,0
6/18,2017,George River,Chinook,Counted Live,1
6/18,2017,George River,Chum,Counted Live,9
6/18,2017,George River,Coho,Counted Live,0
6/18,2017,George River,Sockeye,Counted Live,0
6/19,1996,George River,Chinook,Estimated,7
6/19,1996,George River,Chum,Estimated,149
6/19,1997,George River,Chinook,Counted Live,42
6/19,1997,George River,Chum,Counted Live,2
