"","ave_p_assess"
"1247",0.571907159439841
"1248",0.65527321971675
"1249",0.634113962875511
"1250",0.604794017456134
"1251",0.642304897801761
"1252",0.604617347075185
"1253",0.559149025994364
"1254",0.557509974143624
"1255",0.627988065780716
"1256",0.569415710973186
"1257",0.511268130980177
"1258",0.519564513567815
"1259",0.547292745615952
"1260",0.552362767273087
"1261",0.523789189923708
"1262",0.506347051822962
"1263",0.567980608839438
"1264",0.53957290136595
"1265",0.590830644204564
"1266",0.594644910835814
"1267",0.579765668170118
"1268",0.724113881089449
"1269",0.612768410225312
"1270",0.567834645999662
"1271",0.570814410725768
"1272",0.579650971386647
"1273",0.522996491628613
"1274",0.518916479517344
"1275",0.569432757399853
"1276",0.591840296726188
"1277",0.4657189985295
"1278",0.463355238134194
"1279",0.533752390979645
"1280",0.542520427596931
"1281",0.578301988822468
"1282",0.550495305600632
"1283",0.571546258778603
"1284",0.624867013825857
"1285",0.594883838008923
"1286",0.49607511882562
"1287",0.62975409735998
"1288",0.556073476185672
"1289",0.588527604556928
"1290",0.60900579632681
"1291",0.550999483188803
"1292",0.560919873324723
"1293",0.557350464626053
"1294",0.551363170299296
"1295",0.56483422947343
"1296",0.578114324461052
"1297",0.680846566947078
"1298",0.474139430361531
"1299",0.533030074888971
"1300",0.623438788249947
"1301",0.495458629653587
"1302",0.557992519563593
"1303",0.605702912075502
"1304",0.664474305577317
"1305",0.633613354743842
"1306",0.514398027818145
"1307",0.625362052646668
"1308",0.577332034988029
"1309",0.520886657048491
"1310",0.495421237409275
"1311",0.539279357918724
"1312",0.512744605143785
"1313",0.524249987691381
"1314",0.510502622807091
"1315",0.550774911286954
"1316",0.555792985351339
"1317",0.580288009797469
"1318",0.628148544168526
"1319",0.576682174645424
"1320",0.527917972873665
"1321",0.513844696785907
"1322",0.610248837542515
"1323",0.506624915703263
"1324",0.603284913964957
"1325",0.578700418625458
"1326",0.63366190552163
"1327",0.545874373536551
"1328",0.580423499679732
"1329",0.477742395444909
"1330",0.577049636486129
"1331",0.660012293974231
"1332",0.599244732859735
"1333",0.402275095942064
"1334",0.523644311719142
"1335",0.571171094350075
"1336",0.533842547650588
"1337",0.542739526565376
"1338",0.494767485509123
"1339",0.63547918931007
"1340",0.529159396963879
"1341",0.58666164294583
"1342",0.593689005101144
"1343",0.532521001415857
"1344",0.551216453796497
"1345",0.510800425202306
"1346",0.424601095567787
"1347",0.538612393529178
"1348",0.556339862346254
"1349",0.501982416103457
"1350",0.52188709557716
"1351",0.503981204831657
"1352",0.512005176676235
"1353",0.49318965756087
"1354",0.618194068655225
"1355",0.570918526117574
"1356",0.562155522501885
"1357",0.596845562019759
"1358",0.557761340007982
"1359",0.573696278043143
"1360",0.483634603325192
"1361",0.572072881765497
"1362",0.585705220753856
"1363",0.580100902251908
"1364",0.531740970828938
"1365",0.599470756588732
"1366",0.564141951916648
"1367",0.539845462172653
"1368",0.608475697695346
"1369",0.620427242145094
"1370",0.578218236324768
"1371",0.578849173394658
"1372",0.530698128475372
"1373",0.479824410070545
"1374",0.551105192799527
"1375",0.496254423615898
"1376",0.603304971325287
"1377",0.581370409101949
"1378",0.537865260696082
"1379",0.579735729062201
"1380",0.607720123134745
"1381",0.58968185462964
"1382",0.580940932597067
"1383",0.637067924414782
"1384",0.550702191190524
"1385",0.549266080376385
"1386",0.61621510654911
"1387",0.569535092810299
"1388",0.533353420395741
"1389",0.578260345192427
"1390",0.607059059510188
"1391",0.577265538892652
"1392",0.615409165621715
"1393",0.536084253324236
"1394",0.548397829594797
"1395",0.522245194999849
"1396",0.595018887477852
"1397",0.546942464149563
"1398",0.521941975497856
"1399",0.514929178518607
"1400",0.544277596510946
"1401",0.543052021976903
"1402",0.568130606033526
"1403",0.641332668936418
"1404",0.467864360539459
"1405",0.523864132999801
"1406",0.692251436486559
"1407",0.51713195947581
"1408",0.578759705641608
"1409",0.559113541745746
"1410",0.531143165190158
"1411",0.539740677730278
"1412",0.610855606098089
"1413",0.566784096183476
"1414",0.617441353345697
"1415",0.52136669148806
"1416",0.55586338605352
"1417",0.534913393940162
"1418",0.569972591052272
"1419",0.584789749170281
"1420",0.557796993894924
"1421",0.597864050983938
"1422",0.563335165353164
"1423",0.586697859265042
"1424",0.633924083858611
"1425",0.58792940291492
"1426",0.560022695656895
"1427",0.489437968976239
"1428",0.482004499270042
"1429",0.536635607050865
"1430",0.56809251495746
"1431",0.546282178734935
"1432",0.553878681878164
"1433",0.56955301816437
"1434",0.549587269846609
"1435",0.463834025092319
"1436",0.540553632658947
"1437",0.526767811587517
"1438",0.552369923550526
"1439",0.646110571474128
"1440",0.583672079298675
"1441",0.529389520581928
"1442",0.558783688292855
"1443",0.595104583354188
"1444",0.573564715105021
"1445",0.545206311485346
"1446",0.573003874557215
"1447",0.565245848320887
"1448",0.530143328967339
"1449",0.636724106575703
"1450",0.548903182444483
"1451",0.553498388824905
"1452",0.495718143109578
"1453",0.534894538591487
"1454",0.559127649811353
"1455",0.580029785524466
"1456",0.523619686812061
"1457",0.544692352613486
"1458",0.54113820939482
"1459",0.566624135828175
"1460",0.598077818549456
"1461",0.56280514318879
"1462",0.643875630447951
"1463",0.595196952515843
"1464",0.64417250038335
"1465",0.600914043927524
"1466",0.545699033307135
"1467",0.528199240006342
"1468",0.573755868624132
"1469",0.554235264925097
"1470",0.608751456680149
"1471",0.571579610950877
"1472",0.590768072170723
"1473",0.537587684374755
"1474",0.560934477035684
"1475",0.563819593704771
"1476",0.591036989878242
"1477",0.610372285052241
"1478",0.579333629858383
"1479",0.591847916496306
"1480",0.52710772277425
"1481",0.568045140117473
"1482",0.557519315565224
"1483",0.522757450318786
"1484",0.601739944616263
"1485",0.581427585925081
"1486",0.676298418779816
"1487",0.5896691314311
"1488",0.592529661956463
"1489",0.542797093108774
"1490",0.677077152035577
"1491",0.635894686480488
"1492",0.592723780505153
"1493",0.573265907439571
"1494",0.611118440004032
"1495",0.592968440921382
"1496",0.578252661404735
"1497",0.610749997962474
"1498",0.63613848984712
"1499",0.608782798318188
"1500",0.579587032584761
"1501",0.530751875288752
"1502",0.600223613400639
"1503",0.560107072484709
"1504",0.533801406642673
"1505",0.552810795830767
"1506",0.553871865611166
"1507",0.48159834725451
"1508",0.518941628666545
"1509",0.502049089681475
"1510",0.584888327015968
"1511",0.591508419462331
"1512",0.684935513146897
"1513",0.621230097057355
"1514",0.530636007115842
"1515",0.653825785580259
"1516",0.563085624548411
"1517",0.608931539535853
"1518",0.586812003358483
"1519",0.554741686503284
"1520",0.591424346532524
"1521",0.600797587036191
"1522",0.572787891272856
"1523",0.572637202574115
"1524",0.58348750147497
"1525",0.547787130040554
"1526",0.573551656666148
"1527",0.627222145114508
"1528",0.587185821249655
"1529",0.550067711201725
"1530",0.570401726403793
"1531",0.54014118443193
"1532",0.602837880359099
"1533",0.6093442383719
"1534",0.558879197557
"1535",0.629948091891263
"1536",0.57932205571185
"1537",0.563139488525484
"1538",0.561647365507895
"1539",0.571482695377145
"1540",0.58137335964726
"1541",0.518257910451212
"1542",0.579198095197837
"1543",0.51500636093412
"1544",0.565655353881374
"1545",0.510492735801326
"1546",0.530664869620399
"1547",0.510116342019917
"1548",0.546194832376833
"1549",0.544585936201712
"1550",0.540108059960008
"1551",0.603840905475907
"1552",0.580642525480908
"1553",0.53293383043188
"1554",0.651194650797911
"1555",0.509045766482628
"1556",0.582706041983936
"1557",0.726419901659011
"1558",0.538457447184285
"1559",0.574522081059218
"1560",0.618237619374083
"1561",0.515471414833983
"1562",0.504521628458433
"1563",0.528689642931975
"1564",0.534444359178347
"1565",0.523266460779276
"1566",0.508885917968641
"1567",0.56235047225564
"1568",0.576223550269356
"1569",0.648632081044543
"1570",0.530023709285343
"1571",0.581520565894974
"1572",0.57398664669245
"1573",0.466878481450652
"1574",0.492657768300092
"1575",0.570843000002178
"1576",0.555551183097591
"1577",0.529030760358375
"1578",0.554855076328258
"1579",0.51900134845432
"1580",0.44842769437099
"1581",0.554563172196339
"1582",0.499632766038592
"1583",0.468636951985795
"1584",0.513301999853207
"1585",0.618029450121867
"1586",0.601856536152937
"1587",0.638265261719781
"1588",0.649518770169565
"1589",0.534841121478593
"1590",0.556353215170808
"1591",0.599547246755528
"1592",0.572135873258267
"1593",0.512868347112804
"1594",0.515269578084974
"1595",0.555513710457293
"1596",0.541862843600662
"1597",0.485141149327381
"1598",0.500714340265076
"1599",0.562103498174809
"1600",0.538729291891754
"1601",0.590300950449618
"1602",0.7084523967189
"1603",0.606950056443044
"1604",0.51177417893117
"1605",0.5819096171993
"1606",0.56780844449382
"1607",0.498030378242149
"1608",0.533784556138503
"1609",0.631614432747166
"1610",0.585975011874335
"1611",0.527074173796237
"1612",0.609785824883143
"1613",0.553342652611533
"1614",0.581271952502323
"1615",0.608390319531751
"1616",0.528793705687891
"1617",0.541397897659726
"1618",0.482509724241695
"1619",0.526183779786261
"1620",0.632266699767592
"1621",0.530243191461492
"1622",0.534592968070121
"1623",0.591879389697416
"1624",0.566478935964177
"1625",0.650718581341241
"1626",0.603719521879985
"1627",0.64779353868018
"1628",0.55376938962584
"1629",0.560162108293647
"1630",0.578738134265776
"1631",0.60108725199528
"1632",0.519029042005591
"1633",0.595632822641367
"1634",0.582084493996926
"1635",0.551945802114279
"1636",0.537128893411124
"1637",0.597092871030992
"1638",0.508436520644895
"1639",0.555686827647605
"1640",0.565192384308336
"1641",0.571161560004055
"1642",0.547926631517334
"1643",0.578858818493453
"1644",0.551648206847773
"1645",0.478647401698338
"1646",0.556503205216291
"1647",0.561743354574335
"1648",0.472862781288435
"1649",0.616296002163747
"1650",0.557615894557335
"1651",0.526984318087773
"1652",0.550004084183436
"1653",0.543837465826578
"1654",0.557829823212575
"1655",0.567012116728223
"1656",0.590242978361407
"1657",0.541444990096456
"1658",0.596254348362954
"1659",0.574402349176836
"1660",0.607659292796435
"1661",0.523262783919865
"1662",0.587265887394629
"1663",0.550263789444928
"1664",0.550178951825239
"1665",0.559443811538434
"1666",0.538278638441424
"1667",0.496011769578163
"1668",0.600785466537431
"1669",0.575274477307716
"1670",0.556182055958022
"1671",0.613438026376179
"1672",0.588037571728153
"1673",0.643521797697982
"1674",0.527748317636466
"1675",0.530474318033325
"1676",0.564373305510022
"1677",0.635398771973564
"1678",0.61014681631177
"1679",0.589659904226078
"1680",0.514564987866604
"1681",0.549528953371171
"1682",0.64032498667168
"1683",0.561760359675123
"1684",0.552508327283383
"1685",0.554315178507328
"1686",0.605575573390478
"1687",0.559935108199508
"1688",0.557908618522721
"1689",0.568179127789054
"1690",0.599272662750999
"1691",0.625794529425343
"1692",0.534301983986248
"1693",0.520950941608277
"1694",0.60884379626543
"1695",0.505853620385599
"1696",0.572741125603089
"1697",0.643476381825366
"1698",0.614093961587916
"1699",0.572098321228554
"1700",0.593358344268445
"1701",0.56699969542356
"1702",0.623689031559989
"1703",0.5481066522722
"1704",0.518776606920374
"1705",0.527399385674825
"1706",0.609568534400621
"1707",0.539369066034973
"1708",0.667907220906756
"1709",0.589727748532386
"1710",0.644087627700431
"1711",0.638015245791916
"1712",0.577003736166766
"1713",0.597812030628234
"1714",0.532886925457714
"1715",0.54222362565386
"1716",0.508211810735592
"1717",0.539215729415179
"1718",0.624603465974072
"1719",0.557227627393588
"1720",0.561731694385868
"1721",0.575136320596149
"1722",0.569300659844818
"1723",0.543590022483493
"1724",0.610782309277641
"1725",0.625077235181972
"1726",0.57440238631832
"1727",0.704553096937021
"1728",0.565514624015591
"1729",0.593221488471352
"1730",0.571229086536801
"1731",0.63101275155958
"1732",0.626627465113018
"1733",0.528302247790276
"1734",0.539012326409408
"1735",0.551349479650997
"1736",0.592992960006377
"1737",0.602432767947084
"1738",0.515439344237527
"1739",0.518370287480126
"1740",0.610183669342465
"1741",0.55696585706338
"1742",0.532301016642388
"1743",0.587659256593187
"1744",0.616940165448053
"1745",0.596208526082849
"1746",0.54629609596725
"1747",0.504574553082091
"1748",0.586132070269889
"1749",0.558430200394092
"1750",0.563890340232512
"1751",0.490414436664676
"1752",0.494909625299431
"1753",0.59895467422033
"1754",0.603136224536416
"1755",0.525042712045686
"1756",0.521762015606139
"1757",0.54789240482375
"1758",0.539583425790572
"1759",0.580863522757171
"1760",0.57232133864758
"1761",0.479278448139568
"1762",0.563945511431335
"1763",0.515921065816667
"1764",0.546881391459108
"1765",0.59249004278537
"1766",0.571772748904395
"1767",0.587456809245583
"1768",0.529756068634701
"1769",0.615107751579536
"1770",0.557093303212762
"1771",0.547695133477112
"1772",0.524370258441957
"1773",0.510647673766941
"1774",0.540666902842647
"1775",0.557113929468133
"1776",0.463170734628236
"1777",0.593797763417449
"1778",0.55497234008015
"1779",0.527006541580753
"1780",0.509737884176448
"1781",0.54286074308592
"1782",0.505989268057116
"1783",0.488198659734887
"1784",0.567134641419954
"1785",0.599315938545547
"1786",0.621265415837281
"1787",0.559408388169297
"1788",0.595960135804447
"1789",0.55524007419171
"1790",0.631462117754646
"1791",0.487166717101532
"1792",0.555870863550309
"1793",0.510596344674447
"1794",0.522105473922083
"1795",0.611227810803291
"1796",0.655231979511304
"1797",0.632361497583828
"1798",0.607017026964571
"1799",0.585879999605491
"1800",0.593886071581957
"1801",0.592322984065613
"1802",0.539522416247708
"1803",0.577291959948359
"1804",0.601514696601068
"1805",0.582708700537399
"1806",0.602109397507381
"1807",0.532822466085496
"1808",0.579369495812585
"1809",0.541922050712733
"1810",0.535952988237629
"1811",0.601915067753853
"1812",0.54949152885172
"1813",0.638314769019167
"1814",0.510907437187802
"1815",0.587991474752113
"1816",0.626726520572858
"1817",0.545227934917757
"1818",0.565159832620214
"1819",0.571192863413167
"1820",0.510695183596484
"1821",0.542228003001791
"1822",0.585935454572763
"1823",0.582538692715937
"1824",0.550202852835633
"1825",0.594411797971306
"1826",0.630282311085814
"1827",0.6063412126455
"1828",0.594694770174734
"1829",0.558423659301533
"1830",0.573618919050191
"1831",0.560236213338744
"1832",0.559142600142396
"1833",0.537796754030039
"1834",0.615709748497336
"1835",0.659752444374631
"1836",0.61524841676515
"1837",0.465458213980036
"1838",0.57417975299237
"1839",0.544458194469559
"1840",0.581962600359591
"1841",0.603223131211846
"1842",0.543004935107211
"1843",0.539768967681637
"1844",0.522831693557972
"1845",0.618052261968684
"1846",0.634129277549673
"1847",0.525765130454972
"1848",0.614864818548547
"1849",0.643542701938344
"1850",0.52408919937755
"1851",0.515054806326749
"1852",0.588855272904117
"1853",0.509150156786892
"1854",0.524249213246248
"1855",0.525481417567254
"1856",0.568045635086934
"1857",0.530565632403401
"1858",0.542739084154922
"1859",0.570475995981201
"1860",0.573636112133352
"1861",0.445009643509273
"1862",0.545253767480135
"1863",0.597851041166013
"1864",0.588833686585942
"1865",0.530290347315652
"1866",0.540130933611964
"1867",0.571654859305627
"1868",0.587834702289849
"1869",0.643502512751272
"1870",0.568052579832193
"1871",0.536218787612023
"1872",0.542993952087384
"1873",0.544892232145935
"1874",0.505620425075195
"1875",0.584655922048069
"1876",0.526943947937967
"1877",0.60354959756273
"1878",0.562973448633473
"1879",0.625849272485438
"1880",0.559521154715879
"1881",0.579583285830026
"1882",0.624435609974783
"1883",0.617853820092674
"1884",0.591920280249823
"1885",0.580907942392658
"1886",0.62603779890947
"1887",0.568082836753037
"1888",0.643390072125756
"1889",0.660047438495439
"1890",0.547023568027353
"1891",0.552461201734457
"1892",0.570428164116011
"1893",0.610157029907843
"1894",0.60894789368584
"1895",0.539507623409077
"1896",0.536111851295368
"1897",0.493649892608114
"1898",0.594770389293847
"1899",0.476451353512035
"1900",0.487538830313604
"1901",0.59935161836412
"1902",0.557375485531695
"1903",0.643566588236797
"1904",0.559132631909396
"1905",0.59613715262715
"1906",0.556973554321717
"1907",0.530902090655545
"1908",0.552527839356218
"1909",0.617128423768398
"1910",0.676854452080532
"1911",0.611561118610804
"1912",0.63216708705141
"1913",0.614642621490965
"1914",0.567983616032995
"1915",0.568459450066516
"1916",0.547847596865553
"1917",0.694763122619449
"1918",0.558931361729128
"1919",0.518803792022748
"1920",0.539973290860864
"1921",0.583204501310146
"1922",0.529719008099707
"1923",0.573609351517642
"1924",0.545213938376145
"1925",0.524482727740585
"1926",0.471403155880684
"1927",0.539078393398162
"1928",0.50048444983053
"1929",0.510863464378674
"1930",0.545532405030751
"1931",0.656279442437287
"1932",0.520369650030938
"1933",0.59173413085375
"1934",0.625016576445248
"1935",0.591312937033745
"1936",0.53628709724442
"1937",0.564641201871929
"1938",0.504484258911422
"1939",0.569691012354857
"1940",0.549800613186097
"1941",0.644639175767566
"1942",0.489637913866815
"1943",0.563667910398284
"1944",0.479286731931817
"1945",0.536191758286764
"1946",0.640298626482204
"1947",0.510715217737932
"1948",0.558760200510051
"1949",0.550115448530434
"1950",0.504459707496047
"1951",0.533869754751996
"1952",0.65543053196045
"1953",0.570268402296438
"1954",0.577018711590435
"1955",0.57702028192903
"1956",0.625005026737216
"1957",0.582219578983661
"1958",0.610436301241367
"1959",0.664457583064975
"1960",0.610664890186813
"1961",0.542095296915263
"1962",0.597288037257669
"1963",0.56444109037392
"1964",0.609147607494689
"1965",0.589397741961892
"1966",0.624153691981169
"1967",0.559677342564744
"1968",0.627669875547035
"1969",0.569939380199589
"1970",0.684692110450594
"1971",0.575509612083051
"1972",0.56213257541112
"1973",0.553472734538048
"1974",0.548657769189495
"1975",0.555721369316752
"1976",0.553248204134512
"1977",0.534224612492092
"1978",0.539860234729138
"1979",0.563403370018058
"1980",0.639728087700891
"1981",0.567046223787144
"1982",0.584656367339037
"1983",0.628958944699272
"1984",0.519708127934071
"1985",0.53973213718392
"1986",0.629093244790898
"1987",0.531493684518745
"1988",0.641910820163725
"1989",0.557513133397269
"1990",0.524769182439957
"1991",0.596533867331529
"1992",0.606340833263227
"1993",0.604205716694547
"1994",0.595267190175238
"1995",0.579729505572379
"1996",0.536929677404309
"1997",0.618939104122543
"1998",0.593705676669603
"1999",0.568820206022962
"2000",0.554627592454998
"2001",0.43392440565192
"2002",0.606783154352841
"2003",0.474874261596431
"2004",0.552946677664821
"2005",0.55740645506048
"2006",0.577104093959262
"2007",0.617813747839107
"2008",0.623561813057848
"2009",0.544231501052458
"2010",0.494974789042711
"2011",0.530196630844172
"2012",0.559137810315128
"2013",0.612323197125373
"2014",0.563503842637087
"2015",0.521267455142144
"2016",0.550658433994674
"2017",0.578642843502276
"2018",0.583240971724052
"2019",0.62686480540423
"2020",0.562700422119517
"2021",0.546366901388838
"2022",0.508358774072796
"2023",0.53786880866542
"2024",0.582632780409239
"2025",0.554346722050759
"2026",0.595044813030049
"2027",0.548676871624665
"2028",0.5162731848408
"2029",0.53711394717002
"2030",0.575789870421277
"2031",0.59362070224135
"2032",0.611161149867802
"2033",0.649896068482038
"2034",0.640916972994211
"2035",0.552044182710138
"2036",0.541145019352448
"2037",0.533479892150133
"2038",0.662679190463328
"2039",0.514982337358245
"2040",0.597415987424477
"2041",0.585433772443864
"2042",0.61122180572982
"2043",0.545284614811191
"2044",0.542548041159873
"2045",0.551501540512453
"2046",0.507103818857928
"2047",0.606911235340845
"2048",0.533291818151528
"2049",0.510964613691012
"2050",0.618831314365896
"2051",0.610474081788213
"2052",0.575192310104366
"2053",0.602372296351883
"2054",0.584763782395458
"2055",0.537884471424334
"2056",0.616503261146029
"2057",0.559710982309712
"2058",0.51676397745967
"2059",0.591820530752891
"2060",0.506474364587063
"2061",0.452600752322272
"2062",0.66246100423103
"2063",0.557486358430371
"2064",0.574567765902343
"2065",0.544571588919684
"2066",0.578465737856422
"2067",0.603479948723377
"2068",0.639864377599257
"2069",0.621665575469844
"2070",0.564077290478082
"2071",0.543807315757494
"2072",0.563644381775373
"2073",0.555065900055227
"2074",0.612118484513609
"2075",0.569330700055201
"2076",0.542086071911516
"2077",0.555878583429879
"2078",0.546200873155223
"2079",0.536768183679767
"2080",0.584351726300834
"2081",0.642167735876968
"2082",0.57004352698536
"2083",0.574539814894628
"2084",0.674723062772318
"2085",0.57120546439635
"2086",0.552904925145181
"2087",0.588392528175337
"2088",0.519289099572214
"2089",0.629833297282951
"2090",0.549960233775649
"2091",0.714808572488104
"2092",0.59763503193229
"2093",0.513557419578102
"2094",0.671733963940209
"2095",0.610015464391213
"2096",0.57956568495273
"2097",0.513789425954851
"2098",0.528318426280875
"2099",0.560055807946363
"2100",0.53396096513646
"2101",0.589854629146729
"2102",0.578138697189368
"2103",0.508820789586769
"2104",0.620489609253963
"2105",0.739144911723208
"2106",0.671180504023355
"2107",0.452781027418492
"2108",0.555020072954897
"2109",0.572261749386801
"2110",0.605848576563882
"2111",0.54016958372995
"2112",0.595451367949369
"2113",0.625060943219677
"2114",0.6398685209157
"2115",0.643766732325418
"2116",0.574340013958602
"2117",0.572535858864206
"2118",0.555216499600014
"2119",0.561846656162797
"2120",0.581104854700423
"2121",0.517029347582976
"2122",0.570345355474161
"2123",0.537739889970936
"2124",0.578115567810402
"2125",0.581283898466029
"2126",0.523944882751729
"2127",0.561087234653003
"2128",0.630446683840884
"2129",0.581021620057279
"2130",0.521997719965044
"2131",0.610435348264986
"2132",0.609999805517478
"2133",0.578054560278727
"2134",0.61684970412193
"2135",0.627683022247688
"2136",0.516741264912941
"2137",0.607761680110279
"2138",0.414264041663547
"2139",0.467185509208982
"2140",0.539660677729314
"2141",0.533137466561507
"2142",0.593442372437422
"2143",0.528049396992128
"2144",0.528456809308343
"2145",0.641297491669539
"2146",0.559471448530307
"2147",0.553231082627366
"2148",0.59939725751046
"2149",0.56740522502071
"2150",0.576231276941664
"2151",0.568908302418867
"2152",0.621316253427839
"2153",0.596415482951203
"2154",0.569519237982623
"2155",0.539328940072997
"2156",0.505688459174772
"2157",0.642004031887439
"2158",0.495601513251434
"2159",0.69731830532551
"2160",0.536731783594363
"2161",0.603103126615116
"2162",0.560946450238084
"2163",0.55872856890771
"2164",0.531964071616332
"2165",0.512559367594418
"2166",0.583900908525686
"2167",0.603074474929285
"2168",0.589198721523592
"2169",0.622428380182931
"2170",0.612278235043033
"2171",0.567951157877578
"2172",0.484513671454902
"2173",0.534178591308279
"2174",0.553767540862089
"2175",0.565678945668166
"2176",0.672000592361076
"2177",0.513073890780135
"2178",0.561597981093635
"2179",0.542002744948786
"2180",0.454669003552932
"2181",0.507762108825378
"2182",0.55299597754243
"2183",0.67252082850137
"2184",0.555330646514143
"2185",0.576377012912476
"2186",0.518343078006905
"2187",0.52302946757521
"2188",0.715365429924783
"2189",0.592659692059901
"2190",0.57028196183593
"2191",0.53234258185577
"2192",0.410123056178053
"2193",0.535384504105721
"2194",0.597993009225789
"2195",0.563834287475125
"2196",0.641876721793352
"2197",0.575438471632856
"2198",0.527586206851615
"2199",0.570981517208064
"2200",0.566506067639387
"2201",0.59977521332349
"2202",0.627361115325368
"2203",0.577808791289705
"2204",0.539173116146418
"2205",0.60721848870324
"2206",0.556696351592985
"2207",0.575612212125558
"2208",0.603615778403276
"2209",0.549104505512501
"2210",0.534445727914547
"2211",0.550442162693294
"2212",0.628189205811172
"2213",0.520688761234751
"2214",0.533702877204878
"2215",0.633450806013029
"2216",0.556021758085333
"2217",0.567178511343979
"2218",0.488435857331472
"2219",0.465692737930356
"2220",0.608558179424848
"2221",0.625137286375971
"2222",0.584519963669956
"2223",0.591819989255815
"2224",0.532476387982013
"2225",0.580041443653921
"2226",0.621409768170633
"2227",0.576130621578898
"2228",0.611130406912376
"2229",0.531750120930273
"2230",0.566589991625089
"2231",0.621083147930708
"2232",0.586803683362515
"2233",0.549025086214687
"2234",0.597020959583647
"2235",0.577499663022768
"2236",0.543935532023373
"2237",0.598894254489686
"2238",0.547919072108844
"2239",0.492897803080782
"2240",0.530825612871921
"2241",0.561042776623745
"2242",0.536437276635546
"2243",0.601318320472418
"2244",0.55067869852374
"2245",0.615504152242943
"2246",0.585917992114232
"2247",0.563648875586616
"2248",0.506662799319945
"2249",0.582131599105726
"2250",0.608007593938214
"2251",0.618192860783237
"2252",0.577691666944748
"2253",0.489822626471514
"2254",0.562057739954188
"2255",0.573821035372545
"2256",0.554260119753024
"2257",0.647677230030838
"2258",0.547114429554178
"2259",0.594668261194998
"2260",0.614860321247024
"2261",0.60860983500757
"2262",0.498736253737296
"2263",0.581363920105238
"2264",0.587930324605637
"2265",0.566670882709815
"2266",0.611340196153193
"2267",0.639587457958382
"2268",0.506133906987226
"2269",0.468092349413504
"2270",0.545427915041618
"2271",0.541038942212359
"2272",0.586746859116074
"2273",0.551947845534919
"2274",0.572399368728016
"2275",0.56451393454639
"2276",0.591280709229336
"2277",0.598038281908259
"2278",0.594346154414045
"2279",0.585968211274131
"2280",0.539996341763908
"2281",0.545476636074442
"2282",0.542810231819092
"2283",0.535967676411995
"2284",0.537007919077228
"2285",0.659041326842598
"2286",0.588845008585976
"2287",0.659859183554872
"2288",0.560344686582044
"2289",0.536794452776402
"2290",0.559573909107053
"2291",0.634632322525441
"2292",0.639888419422868
"2293",0.517538906518388
"2294",0.526440240218728
"2295",0.508406012810998
"2296",0.606324154883939
"2297",0.572620284949839
"2298",0.54683490419526
"2299",0.515239112567124
"2300",0.551052469025766
"2301",0.535581091460705
"2302",0.559962419057819
"2303",0.571959788520546
"2304",0.571975182839735
"2305",0.563715469654784
"2306",0.596998153267784
"2307",0.510644729692736
"2308",0.637274479627756
"2309",0.59397333953057
"2310",0.460325019608956
"2311",0.594404589633959
"2312",0.521905919056484
"2313",0.527723144603713
"2314",0.598497429459709
"2315",0.615461984407264
"2316",0.617735004372027
"2317",0.464223691798453
"2318",0.470504398203628
"2319",0.616118027122967
"2320",0.464243014826566
"2321",0.527584678803239
"2322",0.60691249528896
"2323",0.572482561572133
"2324",0.551918737496973
"2325",0.593465924482545
"2326",0.572402818396859
"2327",0.516536860761291
"2328",0.604811035076284
"2329",0.611183252804201
"2330",0.609360645179388
"2331",0.595903399326481
"2332",0.517340102059777
"2333",0.548792328230364
"2334",0.585756028458532
"2335",0.569745048454414
"2336",0.555537286998477
"2337",0.539434729299904
"2338",0.734056404540021
"2339",0.514854310307311
"2340",0.547378058567063
"2341",0.502215781196257
"2342",0.531363067038446
"2343",0.58921802670388
"2344",0.585387098421875
"2345",0.550343424345966
"2346",0.598647105464904
"2347",0.493814669506746
"2348",0.723481268644251
"2349",0.583973951950415
"2350",0.585529263287745
"2351",0.582045414791697
"2352",0.661977171198222
"2353",0.539855607578417
"2354",0.65679605320979
"2355",0.511448647210549
"2356",0.60195659362603
"2357",0.649171189498062
"2358",0.576339126062082
"2359",0.520992605913647
"2360",0.564088990679804
"2361",0.530262205373309
"2362",0.507354783490724
"2363",0.483106498412376
"2364",0.560620198688401
"2365",0.604910325517526
"2366",0.647557488160279
"2367",0.534241185705416
"2368",0.644006304323432
"2369",0.572981937121027
"2370",0.565488770019762
"2371",0.57015929350184
"2372",0.530645321453942
"2373",0.57056425661633
"2374",0.514549378986564
"2375",0.51609534465346
"2376",0.581167174251629
"2377",0.588219072426535
"2378",0.550255387412391
"2379",0.5859215532345
"2380",0.497255531294167
"2381",0.550250015841268
"2382",0.592868288299194
"2383",0.603374700239563
"2384",0.587897960377623
"2385",0.58612920493026
"2386",0.59876000124286
"2387",0.553118062408668
"2388",0.599265592041001
"2389",0.533300991228335
"2390",0.50455715279835
"2391",0.49604570258893
"2392",0.498551455943159
"2393",0.530494997456598
"2394",0.568474248682812
"2395",0.575660867767765
"2396",0.555857430775639
"2397",0.547451684676713
"2398",0.574474279744593
"2399",0.548090383586386
"2400",0.656239454723313
"2401",0.613013627287738
"2402",0.63781119507602
"2403",0.616377109768786
"2404",0.594007548516948
"2405",0.608262923986395
"2406",0.605955496665798
"2407",0.574591944793728
"2408",0.658971085189761
"2409",0.541977215588934
"2410",0.567864081608716
"2411",0.585970468742656
